"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SUNPHARMA","EQ","06-Feb-2020","        426.25","        428.20","        438.00","        424.00","        428.80","        430.65","        429.78","    7745520","          3328885303.10","      90969","    2586044","         33.39"
"SUNPHARMA","EQ","07-Feb-2020","        430.65","        432.00","        441.75","        423.20","        430.35","        430.80","        434.30","    7402556","          3214934498.40","      82235","    1626411","         21.97"
"SUNPHARMA","EQ","10-Feb-2020","        430.80","        428.55","        432.75","        418.30","        419.95","        420.30","        422.73","    3638523","          1538112618.95","      47171","    1150389","         31.62"
"SUNPHARMA","EQ","11-Feb-2020","        420.30","        422.00","        424.70","        416.80","        419.00","        418.55","        420.29","    4683072","          1968231430.35","      52542","    1885064","         40.25"
"SUNPHARMA","EQ","12-Feb-2020","        418.55","        418.80","        421.30","        414.00","        414.60","        414.60","        416.65","    4439987","          1849916057.00","      47834","    2155826","         48.55"
"SUNPHARMA","EQ","13-Feb-2020","        414.60","        414.60","        420.10","        412.00","        418.65","        418.95","        417.18","    3924569","          1637270091.60","      62025","    1239331","         31.58"
"SUNPHARMA","EQ","14-Feb-2020","        418.95","        420.00","        424.75","        416.50","        417.60","        418.55","        420.90","    2862205","          1204708467.60","      41695","     597121","         20.86"
"SUNPHARMA","EQ","17-Feb-2020","        418.55","        416.20","        418.50","        407.30","        407.65","        408.40","        412.46","    2625157","          1082770599.50","      41610","     798134","         30.40"
"SUNPHARMA","EQ","18-Feb-2020","        408.40","        407.00","        410.85","        399.05","        406.10","        408.65","        404.78","    4187206","          1694903794.80","      58541","    1271500","         30.37"
"SUNPHARMA","EQ","19-Feb-2020","        408.65","        410.40","        414.20","        400.60","        403.25","        403.55","        405.44","    5910512","          2396335656.05","      65492","    1689625","         28.59"
"SUNPHARMA","EQ","20-Feb-2020","        403.55","        403.85","        411.50","        403.55","        404.80","        404.95","        407.27","    4000525","          1629280061.15","      64180","    1118580","         27.96"
"SUNPHARMA","EQ","24-Feb-2020","        404.95","        406.50","        414.65","        395.80","        397.30","        397.85","        404.97","   12668574","          5130390125.25","     129845","    4813272","         37.99"
"SUNPHARMA","EQ","25-Feb-2020","        397.85","        402.40","        402.40","        385.30","        387.50","        388.90","        390.88","   10050971","          3928699969.20","     120820","    3534953","         35.17"
"SUNPHARMA","EQ","26-Feb-2020","        388.90","        385.10","        386.95","        372.50","        374.00","        374.70","        378.15","   12146582","          4593268601.90","     120753","    5020090","         41.33"
"SUNPHARMA","EQ","27-Feb-2020","        374.70","        375.00","        390.70","        369.45","        388.00","        388.50","        380.83","   15164166","          5774939180.45","     164638","    5000518","         32.98"
"SUNPHARMA","EQ","28-Feb-2020","        388.50","        379.65","        385.60","        371.10","        373.20","        372.90","        379.91","    8439591","          3206318902.60","      86209","    1951047","         23.12"
"SUNPHARMA","EQ","02-Mar-2020","        372.90","        378.00","        383.65","        363.35","        372.05","        369.50","        376.87","    6915567","          2606303340.80","      72067","    2742894","         39.66"
"SUNPHARMA","EQ","03-Mar-2020","        369.50","        374.00","        396.40","        373.25","        396.00","        393.55","        386.86","   14474553","          5599644850.65","     167409","    5469999","         37.79"
"SUNPHARMA","EQ","04-Mar-2020","        393.55","        398.00","        412.90","        387.35","        404.50","        405.45","        403.52","   26369149","         10640594992.05","     271057","    3273035","         12.41"
"SUNPHARMA","EQ","05-Mar-2020","        405.45","        409.95","        414.80","        401.75","        404.50","        404.90","        408.26","    9874059","          4031203675.50","     106590","    1526528","         15.46"
"SUNPHARMA","EQ","06-Mar-2020","        404.90","        390.05","        403.20","        390.05","        400.10","        400.90","        398.45","    6500912","          2590277927.25","      81949","    1532372","         23.57"
"SUNPHARMA","EQ","09-Mar-2020","        400.90","        396.05","        403.90","        385.55","        393.00","        393.35","        394.67","   13152861","          5191013676.80","     101814","    2837377","         21.57"
"SUNPHARMA","EQ","11-Mar-2020","        393.35","        394.40","        395.25","        380.05","        386.85","        385.95","        386.99","    9127364","          3532178058.15","     107037","    2836001","         31.07"
"SUNPHARMA","EQ","12-Mar-2020","        385.95","        365.50","        372.70","        346.40","        357.45","        354.80","        357.70","   11663067","          4171832530.20","     126274","    4391159","         37.65"
"SUNPHARMA","EQ","13-Mar-2020","        354.80","        341.00","        402.95","        325.00","        386.00","        384.20","        383.27","   15802656","          6056719413.00","     212119","    6498150","         41.12"
"SUNPHARMA","EQ","16-Mar-2020","        384.20","        376.00","        396.40","        362.80","        370.00","        368.55","        377.06","   14480706","          5460138953.40","     168078","    6078087","         41.97"
"SUNPHARMA","EQ","17-Mar-2020","        368.55","        376.00","        395.60","        364.20","        371.00","        370.15","        383.84","   12903647","          4952926425.90","     193522","    3405953","         26.40"
"SUNPHARMA","EQ","18-Mar-2020","        370.15","        383.40","        386.40","        355.10","        366.75","        362.75","        369.47","   12342705","          4560217675.35","     201026","    4040725","         32.74"
"SUNPHARMA","EQ","19-Mar-2020","        362.75","        351.70","        374.45","        347.65","        361.30","        360.40","        362.17","    8728105","          3161099064.30","     168016","    2750810","         31.52"
"SUNPHARMA","EQ","20-Mar-2020","        360.40","        365.20","        379.50","        362.20","        363.05","        365.25","        370.57","   10631944","          3939883268.30","     159028","    4895530","         46.05"
"SUNPHARMA","EQ","23-Mar-2020","        365.25","        345.00","        354.70","        315.05","        332.00","        324.50","        333.76","    8018903","          2676357691.35","     110889","    4271687","         53.27"
"SUNPHARMA","EQ","24-Mar-2020","        324.50","        330.00","        348.00","        330.00","        334.00","        335.15","        340.24","    6408587","          2180469462.65","     110071","    2310684","         36.06"
"SUNPHARMA","EQ","25-Mar-2020","        335.15","        332.00","        350.80","        329.55","        343.95","        347.65","        339.90","    6174391","          2098694157.50","     105868","    2445460","         39.61"
"SUNPHARMA","EQ","26-Mar-2020","        347.65","        365.00","        368.00","        336.10","        338.80","        338.30","        348.14","   11670467","          4062946057.80","     168355","    4781343","         40.97"
"SUNPHARMA","EQ","27-Mar-2020","        338.30","        347.00","        352.50","        333.00","        338.30","        338.25","        341.42","    7745785","          2644590217.25","     111490","    2678894","         34.59"
"SUNPHARMA","EQ","30-Mar-2020","        338.25","        321.65","        344.00","        312.00","        332.55","        332.70","        334.25","   11648309","          3893470175.15","     143583","    3629631","         31.16"
"SUNPHARMA","BL","31-Mar-2020","        474.75","        350.00","        350.00","        350.00","        350.00","        350.00","        350.00","    1000000","           350000000.00","          1","-","-"
"SUNPHARMA","EQ","31-Mar-2020","        332.70","        340.10","        355.00","        328.25","        353.25","        352.30","        343.95","    9954246","          3423744741.40","     131072","    2978206","         29.92"
"SUNPHARMA","EQ","01-Apr-2020","        352.30","        353.00","        355.25","        338.40","        344.35","        343.55","        344.57","    6702259","          2309378542.30","      94680","    2249335","         33.56"
"SUNPHARMA","EQ","03-Apr-2020","        343.55","        343.95","        389.80","        340.00","        376.45","        375.95","        369.67","   28550650","         10554231364.55","     338973","    8027405","         28.12"
"SUNPHARMA","EQ","07-Apr-2020","        375.95","        398.00","        422.85","        388.30","        415.55","        417.35","        407.17","   29675452","         12082876093.15","     343700","    7501033","         25.28"
"SUNPHARMA","EQ","08-Apr-2020","        417.35","        419.00","        448.75","        413.15","        437.50","        436.70","        436.03","   27810987","         12126523142.55","     433126","    4933275","         17.74"
"SUNPHARMA","EQ","09-Apr-2020","        436.70","        454.40","        473.90","        443.40","        452.45","        454.45","        460.90","   31863686","         14686105866.80","     408412","    7169394","         22.50"
"SUNPHARMA","EQ","13-Apr-2020","        454.45","        462.95","        477.90","        443.10","        463.00","        462.35","        464.72","   30510404","         14178666669.75","     361403","    4125152","         13.52"
"SUNPHARMA","EQ","15-Apr-2020","        462.35","        474.90","        488.50","        444.10","        450.00","        449.20","        469.39","   32508977","         15259261040.10","     427523","    5824848","         17.92"
"SUNPHARMA","EQ","16-Apr-2020","        449.20","        450.00","        467.60","        449.20","        466.00","        463.70","        459.59","   16933112","          7782361760.85","     236715","    2563033","         15.14"
"SUNPHARMA","EQ","17-Apr-2020","        463.70","        476.95","        476.95","        448.45","        457.30","        457.10","        459.57","   19774595","          9087893401.75","     231383","    3289940","         16.64"
"SUNPHARMA","EQ","20-Apr-2020","        457.10","        457.35","        475.00","        450.55","        474.85","        473.40","        466.27","   17894276","          8343567565.00","     198808","    4661279","         26.05"
"SUNPHARMA","EQ","21-Apr-2020","        473.40","        467.85","        490.70","        464.25","        470.35","        473.15","        479.92","   30022318","         14408188549.05","     354530","    4347480","         14.48"
"SUNPHARMA","EQ","22-Apr-2020","        473.15","        474.95","        482.40","        469.00","        475.50","        474.35","        476.47","   13336594","          6354473105.90","     195298","    2637306","         19.77"
"SUNPHARMA","EQ","23-Apr-2020","        474.35","        476.95","        487.85","        474.35","        478.50","        477.45","        481.09","   13748836","          6614369526.00","     179350","    4250921","         30.92"
"SUNPHARMA","EQ","24-Apr-2020","        477.45","        476.95","        497.00","        473.55","        485.50","        485.55","        488.13","   23394286","         11419353958.10","     270856","    4027610","         17.22"
"SUNPHARMA","EQ","27-Apr-2020","        485.55","        491.00","        504.80","        487.00","        489.75","        489.90","        495.76","   19311559","          9573882063.25","     256613","    3266393","         16.91"
"SUNPHARMA","EQ","28-Apr-2020","        489.90","        495.00","        495.40","        470.30","        475.10","        473.95","        479.06","   12847952","          6154904852.00","     168690","    2713603","         21.12"
"SUNPHARMA","EQ","29-Apr-2020","        473.95","        476.00","        484.95","        473.15","        478.80","        477.65","        478.43","   10166501","          4863934540.90","     121573","    2360471","         23.22"
"SUNPHARMA","EQ","30-Apr-2020","        477.65","        484.00","        485.00","        458.40","        466.00","        464.45","        468.37","   18471937","          8651674740.95","     248711","    5758342","         31.17"
"SUNPHARMA","EQ","04-May-2020","        464.45","        464.45","        474.50","        458.00","        466.00","        465.45","        469.54","   16097081","          7558168770.75","     218018","    4176094","         25.94"
"SUNPHARMA","EQ","05-May-2020","        465.45","        469.80","        472.50","        454.00","        457.30","        456.30","        462.31","    7852607","          3630346217.60","     105821","    1692541","         21.55"
"SUNPHARMA","EQ","06-May-2020","        456.30","        459.60","        463.00","        448.00","        456.50","        454.40","        454.95","   10829910","          4927088357.45","     181109","    3340666","         30.85"
"SUNPHARMA","EQ","07-May-2020","        454.40","        462.00","        465.70","        450.20","        453.55","        452.20","        458.72","   11216370","          5145132335.45","     155891","    2377897","         21.20"
"SUNPHARMA","EQ","08-May-2020","        452.20","        460.00","        471.40","        454.05","        470.00","        469.00","        464.23","   13693935","          6357178311.00","     201306","    3044240","         22.23"
"SUNPHARMA","EQ","11-May-2020","        469.00","        473.70","        475.55","        461.30","        465.50","        463.85","        467.97","   10294818","          4817683071.65","     182170","    2065964","         20.07"
"SUNPHARMA","EQ","12-May-2020","        463.85","        465.00","        468.80","        455.30","        464.30","        463.90","        461.73","    9507982","          4390084052.90","     127499","    1968704","         20.71"
"SUNPHARMA","EQ","13-May-2020","        463.90","        469.00","        469.45","        450.20","        453.90","        452.35","        455.80","   10010346","          4562712128.25","     163482","    2618930","         26.16"
"SUNPHARMA","EQ","14-May-2020","        452.35","        453.00","        462.95","        448.80","        456.50","        455.95","        457.48","   11764891","          5382257481.35","     164996","    2626394","         22.32"
"SUNPHARMA","EQ","15-May-2020","        455.95","        455.95","        458.90","        445.55","        446.80","        448.60","        452.46","    7863397","          3557838994.75","      96594","    2238125","         28.46"
"SUNPHARMA","EQ","18-May-2020","        448.60","        447.00","        454.60","        434.25","        440.00","        440.70","        441.89","    9067512","          4006840195.90","     149683","    2595154","         28.62"
"SUNPHARMA","EQ","19-May-2020","        440.70","        443.80","        456.00","        438.60","        443.10","        441.70","        446.82","   10126406","          4524675093.70","     160458","    2591004","         25.59"
"SUNPHARMA","EQ","20-May-2020","        441.70","        439.90","        458.45","        437.25","        456.90","        455.75","        448.48","    7967090","          3573094726.55","     111119","    1799469","         22.59"
"SUNPHARMA","EQ","21-May-2020","        455.75","        455.50","        469.00","        453.00","        467.00","        466.45","        461.70","    8988288","          4149865269.60","     161179","    2558965","         28.47"
"SUNPHARMA","EQ","22-May-2020","        466.45","        467.00","        471.90","        458.05","        469.60","        469.40","        466.85","   10194360","          4759202348.00","     133789","    2323604","         22.79"
"SUNPHARMA","EQ","26-May-2020","        469.40","        471.00","        475.50","        457.00","        460.00","        459.15","        467.80","    9801065","          4584906415.50","     143117","    2732751","         27.88"
"SUNPHARMA","EQ","27-May-2020","        459.15","        464.90","        464.90","        443.40","        450.20","        450.90","        455.43","   13253945","          6036293521.45","     198745","    2242163","         16.92"
"SUNPHARMA","EQ","28-May-2020","        450.90","        453.90","        461.65","        444.70","        459.70","        459.10","        455.96","   12633089","          5760144532.20","     156736","    3380135","         26.76"
"SUNPHARMA","EQ","29-May-2020","        459.10","        460.00","        481.60","        458.00","        476.90","        474.25","        468.70","   12663543","          5935464135.35","     170013","    3575195","         28.23"
"SUNPHARMA","EQ","01-Jun-2020","        474.25","        483.50","        483.70","        458.30","        465.90","        465.40","        470.82","   18563845","          8740206995.55","     213739","    4287333","         23.10"
"SUNPHARMA","EQ","02-Jun-2020","        465.40","        470.00","        481.00","        468.15","        473.00","        473.10","        475.92","   10978082","          5224660445.15","     148186","    2070911","         18.86"
"SUNPHARMA","EQ","03-Jun-2020","        473.10","        474.95","        481.60","        473.00","        474.80","        476.15","        477.77","    7768553","          3711583243.95","     106980","    1867352","         24.04"
"SUNPHARMA","EQ","04-Jun-2020","        476.15","        473.00","        498.00","        472.10","        496.00","        494.85","        489.44","   19100370","          9348456565.55","     240611","    3720741","         19.48"
"SUNPHARMA","EQ","05-Jun-2020","        494.85","        501.00","        511.00","        492.20","        494.40","        494.25","        503.63","   22798422","         11481901490.00","     250282","    3410998","         14.96"
"SUNPHARMA","EQ","08-Jun-2020","        494.25","        498.75","        498.75","        485.05","        488.70","        489.00","        490.86","    9182445","          4507324287.90","     146148","    1602028","         17.45"
"SUNPHARMA","EQ","09-Jun-2020","        489.00","        492.00","        512.70","        492.00","        498.45","        500.75","        505.48","   25884208","         13084013547.80","     297673","    6277327","         24.25"
"SUNPHARMA","EQ","10-Jun-2020","        500.75","        502.50","        507.00","        493.55","        499.75","        499.15","        500.72","   10636665","          5325950821.75","     135548","    2384175","         22.41"
"SUNPHARMA","EQ","11-Jun-2020","        499.15","        490.00","        493.80","        469.10","        475.00","        473.65","        481.15","   18547537","          8924143671.10","     251481","    3552776","         19.15"
"SUNPHARMA","EQ","12-Jun-2020","        473.65","        455.00","        481.90","        455.00","        478.80","        480.10","        475.83","   11499860","          5471942972.00","     145048","    1536965","         13.37"
"SUNPHARMA","EQ","15-Jun-2020","        480.10","        481.00","        489.40","        472.70","        484.15","        485.80","        482.41","   10727543","          5175121480.90","     133156","    1976862","         18.43"
"SUNPHARMA","EQ","16-Jun-2020","        485.80","        489.40","        493.50","        476.50","        483.40","        483.40","        486.06","   11249453","          5467934255.30","     147533","    2646269","         23.52"
"SUNPHARMA","EQ","17-Jun-2020","        483.40","        484.15","        489.75","        479.10","        484.80","        485.65","        485.04","    8222224","          3988143942.55","     100228","    2181967","         26.54"
"SUNPHARMA","EQ","18-Jun-2020","        485.65","        485.65","        488.50","        483.00","        484.45","        484.25","        485.20","    4077225","          1978265556.00","      53105","     988194","         24.24"
"SUNPHARMA","EQ","19-Jun-2020","        484.25","        486.80","        491.95","        485.20","        487.95","        488.10","        488.68","    8114876","          3965591608.00","     113388","    3179636","         39.18"
"SUNPHARMA","EQ","22-Jun-2020","        488.10","        492.20","        501.20","        486.00","        493.50","        493.20","        493.49","    9204207","          4542202138.70","     128098","    2083211","         22.63"
"SUNPHARMA","EQ","23-Jun-2020","        493.20","        493.20","        503.00","        489.50","        500.00","        500.45","        498.29","   10732868","          5348064460.10","     127180","    2304872","         39.61"
"SUNPHARMA","EQ","24-Jun-2020","        500.45","        502.00","        503.40","        481.00","        483.95","        484.40","        492.43","    8567595","          4218935083.80","     111662","    2435238","         28.42"
"SUNPHARMA","EQ","25-Jun-2020","        484.40","        480.30","        492.50","        477.00","        487.20","        487.65","        486.57","    6954202","          3383700283.85","      82799","    1634473","         23.50"
"SUNPHARMA","EQ","26-Jun-2020","        487.65","        490.25","        491.00","        472.20","        480.10","        479.95","        481.15","    7492508","          3605005592.15","     100114","    2714139","         36.22"
"SUNPHARMA","EQ","29-Jun-2020","        479.95","        475.50","        487.35","        475.00","        482.00","        482.00","        481.58","    5727890","          2758413132.40","      76444","    1374372","         23.99"
"SUNPHARMA","EQ","30-Jun-2020","        482.00","        483.40","        483.95","        469.80","        472.90","        472.95","        474.69","    8339627","          3958738427.45","     112660","    2684798","         32.19"
"SUNPHARMA","EQ","01-Jul-2020","        472.95","        473.50","        475.80","        466.15","        467.95","        468.15","        469.78","    5984010","          2811164661.85","      65841","    1555807","         26.00"
"SUNPHARMA","EQ","02-Jul-2020","        468.15","        468.00","        474.95","        467.95","        474.90","        473.00","        472.04","    3732197","          1761752494.75","      44001","    1120259","         30.02"
"SUNPHARMA","EQ","03-Jul-2020","        473.00","        477.00","        479.35","        472.00","        476.00","        476.85","        476.06","    4666366","          2221482563.20","      54675","    1497195","         32.08"
"SUNPHARMA","EQ","06-Jul-2020","        476.85","        478.00","        481.25","        471.40","        480.40","        480.20","        476.43","    5995308","          2856353118.60","      78316","    1733094","         28.91"
"SUNPHARMA","EQ","07-Jul-2020","        480.20","        480.00","        486.00","        476.15","        478.85","        479.25","        482.04","    6793461","          3274712517.45","      83512","    1989714","         29.29"
"SUNPHARMA","EQ","08-Jul-2020","        479.25","        482.55","        488.00","        479.95","        481.75","        482.50","        484.16","    6279478","          3040260473.60","      97492","    2485229","         39.58"
"SUNPHARMA","EQ","09-Jul-2020","        482.50","        484.55","        487.20","        480.35","        483.25","        481.95","        483.71","    3184423","          1540345537.40","      50321","     876329","         27.52"
"SUNPHARMA","EQ","10-Jul-2020","        481.95","        484.65","        498.90","        483.05","        493.00","        493.90","        494.12","   14899981","          7362356437.25","     169102","    2383756","         16.00"
"SUNPHARMA","EQ","13-Jul-2020","        493.90","        495.00","        501.70","        492.30","        498.35","        499.70","        498.43","    7504401","          3740427379.40","      95923","    1879724","         25.05"
"SUNPHARMA","EQ","14-Jul-2020","        499.70","        500.00","        503.90","        490.10","        491.00","        492.10","        496.34","    6997303","          3473046068.00","      92819","    1781861","         25.46"
"SUNPHARMA","EQ","15-Jul-2020","        492.10","        494.20","        499.40","        492.20","        494.75","        495.10","        495.46","    4710293","          2333750178.15","      54919","    1480436","         31.43"
"SUNPHARMA","EQ","16-Jul-2020","        495.10","        496.00","        505.95","        490.60","        498.40","        499.70","        498.85","   11263599","          5618871073.70","     144169","    3719490","         33.02"
"SUNPHARMA","EQ","17-Jul-2020","        499.70","        499.60","        509.55","        497.35","        504.05","        503.60","        504.51","    9592498","          4839551238.90","     111488","    2316229","         24.15"
"SUNPHARMA","EQ","20-Jul-2020","        503.60","        501.90","        501.90","        481.60","        483.95","        483.80","        487.03","   16111403","          7846688266.60","     200477","    5698569","         35.37"
"SUNPHARMA","EQ","21-Jul-2020","        483.80","        488.00","        488.20","        475.00","        478.00","        477.25","        479.22","    8471187","          4059539047.45","     121525","    3160962","         37.31"
"SUNPHARMA","EQ","22-Jul-2020","        477.25","        479.65","        488.00","        471.60","        474.90","        474.30","        479.62","    9848012","          4723338064.35","     106305","    2684848","         27.26"
"SUNPHARMA","EQ","23-Jul-2020","        474.30","        477.95","        481.85","        474.05","        476.25","        476.00","        477.37","    5416318","          2585602467.30","      70750","    1734667","         32.03"
"SUNPHARMA","EQ","24-Jul-2020","        476.00","        490.00","        497.80","        481.25","        486.00","        485.60","        488.83","   19812565","          9684954181.10","     220337","    4507571","         22.75"
"SUNPHARMA","EQ","27-Jul-2020","        485.60","        484.85","        487.60","        469.00","        473.25","        475.50","        474.79","    6112630","          2902188102.00","      84097","    1641926","         26.86"
"SUNPHARMA","EQ","28-Jul-2020","        475.50","        475.50","        483.75","        473.25","        483.00","        482.60","        480.41","    5917310","          2842747216.15","      67417","    1490621","         25.19"
"SUNPHARMA","EQ","29-Jul-2020","        482.60","        485.70","        496.30","        484.15","        492.90","        493.00","        491.22","    8531989","          4191068703.60","     102102","    1897815","         22.24"
"SUNPHARMA","EQ","30-Jul-2020","        493.00","        493.20","        513.20","        487.30","        511.20","        509.95","        501.32","   17535910","          8791105327.25","     202780","    5739016","         32.73"
"SUNPHARMA","EQ","31-Jul-2020","        509.95","        514.25","        541.00","        507.50","        537.80","        531.70","        522.62","   41253779","         21560239683.80","     469087","    6992350","         16.95"
"SUNPHARMA","EQ","03-Aug-2020","        531.70","        534.10","        540.20","        516.80","        520.80","        519.40","        527.55","   25348260","         13372480935.60","     235677","    5725772","         22.59"
"SUNPHARMA","EQ","04-Aug-2020","        519.40","        522.00","        532.40","        517.25","        529.25","        528.95","        525.05","   11950188","          6274448713.55","     152594","    2454218","         20.54"
"SUNPHARMA","EQ","05-Aug-2020","        528.95","        537.90","        538.00","        527.05","        529.75","        528.85","        532.83","   10928710","          5823144347.55","     113267","    2579640","         23.60"
"SUNPHARMA","EQ","06-Aug-2020","        528.85","        533.90","        541.45","        526.15","        532.75","        532.25","        534.60","   10920296","          5837958092.85","     117487","    2462359","         22.55"
